#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
PDE6H	SLC24A1	9606.ENSP00000266395	9606.ENSP00000261892	0	0	0	0	0.055	0	0	0.511	0.518
PDE6H	RPE65	9606.ENSP00000266395	9606.ENSP00000262340	0	0	0	0	0.074	0	0	0.418	0.438
PDE6H	GRK7	9606.ENSP00000266395	9606.ENSP00000264952	0	0	0	0	0.059	0	0	0.428	0.438
PDE6H	RGS9BP	9606.ENSP00000266395	9606.ENSP00000334134	0	0	0	0	0.103	0	0	0.358	0.400
PDE6H	RD3	9606.ENSP00000266395	9606.ENSP00000355969	0	0	0	0	0.062	0	0	0.398	0.411
PDE6H	RLBP1	9606.ENSP00000266395	9606.ENSP00000268125	0	0	0	0	0.044	0	0	0.411	0.413
PDE6H	GUCA1A-2	9606.ENSP00000266395	9606.ENSP00000362049	0	0	0	0	0.109	0	0	0.380	0.424
PDE6H	RPGR	9606.ENSP00000266395	9606.ENSP00000495537	0	0	0	0	0	0	0	0.461	0.461
PDE6H	FSCN2	9606.ENSP00000266395	9606.ENSP00000334665	0	0	0	0	0	0	0	0.469	0.469
PDE6H	GRK1	9606.ENSP00000266395	9606.ENSP00000334876	0	0	0	0	0.059	0	0	0.462	0.472
PDE6H	NXNL1	9606.ENSP00000266395	9606.ENSP00000305631	0	0	0	0	0.078	0	0	0.453	0.474
PDE6H	PDE6D	9606.ENSP00000266395	9606.ENSP00000287600	0	0	0	0	0	0	0	0.478	0.478
PDE6H	RPGRIP1	9606.ENSP00000266395	9606.ENSP00000382895	0	0	0	0	0.068	0	0	0.463	0.478
PDE6H	NRL	9606.ENSP00000266395	9606.ENSP00000454062	0	0	0	0	0.056	0	0	0.471	0.479
PDE6H	RAX2	9606.ENSP00000266395	9606.ENSP00000450456	0	0	0	0	0	0	0	0.488	0.488
PDE6H	SAG	9606.ENSP00000266395	9606.ENSP00000386444	0	0	0	0	0.146	0	0	0.429	0.492
PDE6H	ROM1	9606.ENSP00000266395	9606.ENSP00000278833	0	0	0	0	0.124	0	0	0.460	0.507
PDE6H	AIPL1	9606.ENSP00000266395	9606.ENSP00000370521	0	0	0	0	0.110	0	0	0.479	0.516
PDE6H	ABCA4	9606.ENSP00000266395	9606.ENSP00000359245	0	0	0	0	0.056	0	0	0.509	0.517
PDE6H	RHO	9606.ENSP00000266395	9606.ENSP00000296271	0	0	0	0	0.234	0	0	0.479	0.584
PDE6H	NR2E3	9606.ENSP00000266395	9606.ENSP00000482504	0	0	0	0	0.056	0	0	0.600	0.606
PDE6H	OPN1MW	9606.ENSP00000266395	9606.ENSP00000472316	0	0	0	0	0.087	0	0	0.602	0.621
PDE6H	PDE6B	9606.ENSP00000266395	9606.ENSP00000420295	0	0	0	0	0.086	0	0	0.631	0.649
PDE6H	CNGA1	9606.ENSP00000266395	9606.ENSP00000384264	0	0	0	0	0.074	0	0	0.675	0.686
PDE6H	ARR3	9606.ENSP00000266395	9606.ENSP00000311538	0	0	0	0	0.103	0	0	0.702	0.721
PDE6H	CNGA3	9606.ENSP00000266395	9606.ENSP00000272602	0	0	0	0	0.081	0	0	0.826	0.833
PDE6H	CNGB3	9606.ENSP00000266395	9606.ENSP00000316605	0	0	0	0	0.091	0	0	0.855	0.862
PDE6H	PDE6C	9606.ENSP00000266395	9606.ENSP00000360502	0	0	0	0	0.099	0	0	0.915	0.921
PDE6H	KCNV2	9606.ENSP00000266395	9606.ENSP00000371514	0	0	0	0	0.123	0	0	0.976	0.978
PDSS1	MVK	9606.ENSP00000365388	9606.ENSP00000228510	0.099	0	0	0	0.109	0	0	0.426	0.499
PDSS1	COQ5	9606.ENSP00000365388	9606.ENSP00000288532	0	0	0.210	0	0.136	0.113	0	0.873	0.913
PDSS1	COQ4	9606.ENSP00000365388	9606.ENSP00000300452	0	0	0	0	0	0	0	0.916	0.916
PDSS1	COQ2	9606.ENSP00000365388	9606.ENSP00000310873	0.099	0	0	0	0.252	0	0.880	0.983	0.998
PDSS1	COQ8B	9606.ENSP00000365388	9606.ENSP00000315118	0.041	0	0	0	0	0.059	0	0.934	0.936
PDSS1	DHDDS	9606.ENSP00000365388	9606.ENSP00000353104	0.071	0	0	0	0.100	0	0.929	0.486	0.965
PITPNM3	GUCA1A	9606.ENSP00000262483	9606.ENSP00000053469	0	0	0	0	0	0.060	0	0.422	0.434
PITPNM3	CRX	9606.ENSP00000262483	9606.ENSP00000221996	0	0	0	0	0.042	0	0	0.466	0.466
PITPNM3	PRPH2	9606.ENSP00000262483	9606.ENSP00000230381	0	0	0	0	0	0	0	0.487	0.487
PITPNM3	GUCY2D	9606.ENSP00000262483	9606.ENSP00000254854	0	0	0	0	0.079	0	0	0.817	0.824
PITPNM3	CACNA1F	9606.ENSP00000262483	9606.ENSP00000365441	0	0	0	0	0.063	0	0	0.399	0.413
PITPNM3	PDE6C	9606.ENSP00000262483	9606.ENSP00000360502	0	0	0	0	0.055	0	0	0.415	0.424
PITPNM3	CERKL	9606.ENSP00000262483	9606.ENSP00000341159	0	0	0	0	0	0.082	0	0.398	0.424
PITPNM3	CFAP410	9606.ENSP00000262483	9606.ENSP00000381047	0	0	0	0	0	0	0	0.429	0.429
PITPNM3	KCNV2	9606.ENSP00000262483	9606.ENSP00000371514	0	0	0	0	0	0	0	0.439	0.439
PITPNM3	TTLL5	9606.ENSP00000262483	9606.ENSP00000298832	0	0	0	0	0	0	0	0.442	0.442
PITPNM3	GUCA1A-2	9606.ENSP00000262483	9606.ENSP00000362049	0	0	0	0	0	0.060	0	0.433	0.445
PITPNM3	C8orf37	9606.ENSP00000262483	9606.ENSP00000286688	0	0	0	0	0	0	0	0.519	0.519
PITPNM3	PROM1	9606.ENSP00000262483	9606.ENSP00000426809	0	0	0	0	0	0	0	0.586	0.586
PITPNM3	ABCA4	9606.ENSP00000262483	9606.ENSP00000359245	0	0	0	0	0.045	0	0	0.676	0.677
PITPNM3	RPGRIP1	9606.ENSP00000262483	9606.ENSP00000382895	0	0	0	0	0	0.066	0	0.716	0.723
PITPNM3	CDHR1	9606.ENSP00000262483	9606.ENSP00000485478	0	0	0	0	0.044	0	0	0.727	0.727
PITPNM3	SEMA4A	9606.ENSP00000262483	9606.ENSP00000357265	0	0	0	0	0	0	0	0.767	0.767
PITPNM3	AIPL1	9606.ENSP00000262483	9606.ENSP00000370521	0	0	0	0	0.056	0	0	0.805	0.808
PITPNM3	RAX2	9606.ENSP00000262483	9606.ENSP00000450456	0	0	0	0	0.055	0	0	0.812	0.814
POMGNT1	CABP4	9606.ENSP00000361060	9606.ENSP00000324960	0	0	0	0	0.042	0	0	0.399	0.400
PRCD	IMPG2	9606.ENSP00000467661	9606.ENSP00000193391	0	0	0	0	0.049	0	0	0.819	0.820
PRCD	CRX	9606.ENSP00000467661	9606.ENSP00000221996	0	0	0	0	0.049	0	0	0.638	0.641
PRCD	TULP1	9606.ENSP00000467661	9606.ENSP00000229771	0	0	0	0	0.042	0	0	0.777	0.777
PRCD	GUCA1B	9606.ENSP00000467661	9606.ENSP00000230361	0	0	0	0	0.049	0	0	0.884	0.884
PRCD	PRPH2	9606.ENSP00000467661	9606.ENSP00000230381	0	0	0	0	0.049	0	0	0.668	0.670
PRCD	CNGB1	9606.ENSP00000467661	9606.ENSP00000251102	0	0	0	0	0	0	0	0.811	0.811
PRCD	PDE6A	9606.ENSP00000467661	9606.ENSP00000255266	0	0	0	0	0	0	0	0.815	0.815
PRCD	RPE65	9606.ENSP00000467661	9606.ENSP00000262340	0	0	0	0	0	0	0	0.754	0.754
PRCD	PRPF6	9606.ENSP00000467661	9606.ENSP00000266079	0	0	0	0	0	0	0	0.447	0.447
PRCD	RLBP1	9606.ENSP00000467661	9606.ENSP00000268125	0	0	0	0	0.049	0	0	0.477	0.481
PRCD	ROM1	9606.ENSP00000467661	9606.ENSP00000278833	0	0	0	0	0.067	0	0	0.709	0.716
PRCD	C8orf37	9606.ENSP00000467661	9606.ENSP00000286688	0	0	0	0	0	0	0	0.516	0.516
PRCD	MERTK	9606.ENSP00000467661	9606.ENSP00000295408	0	0	0	0	0	0	0	0.689	0.689
PRCD	RHO	9606.ENSP00000467661	9606.ENSP00000296271	0	0	0	0	0.047	0	0	0.754	0.755
PRCD	RP9	9606.ENSP00000467661	9606.ENSP00000297157	0	0	0	0	0	0	0	0.695	0.695
PRCD	CA4	9606.ENSP00000467661	9606.ENSP00000300900	0	0	0	0	0.062	0	0	0.594	0.602
PRCD	USH2A	9606.ENSP00000467661	9606.ENSP00000305941	0	0	0	0	0	0	0	0.475	0.475
PRCD	PRPF3	9606.ENSP00000467661	9606.ENSP00000315379	0	0	0	0	0	0	0	0.700	0.700
PRCD	CNGB3	9606.ENSP00000467661	9606.ENSP00000316605	0	0	0	0	0	0	0	0.542	0.542
PRCD	SNRNP200	9606.ENSP00000467661	9606.ENSP00000317123	0	0	0	0	0	0	0	0.694	0.694
PRCD	ZNF513	9606.ENSP00000467661	9606.ENSP00000318373	0	0	0	0	0	0	0	0.806	0.806
PRCD	PRPF31	9606.ENSP00000467661	9606.ENSP00000324122	0	0	0	0	0	0	0	0.722	0.722
PRCD	PDE6G	9606.ENSP00000467661	9606.ENSP00000328412	0	0	0	0	0.055	0	0	0.779	0.782
PRCD	CLRN1	9606.ENSP00000467661	9606.ENSP00000329158	0	0	0	0	0	0	0	0.507	0.507
PRCD	PCARE	9606.ENSP00000467661	9606.ENSP00000332809	0	0	0	0	0.044	0	0	0.832	0.832
PRCD	FSCN2	9606.ENSP00000467661	9606.ENSP00000334665	0	0	0	0	0	0	0	0.749	0.749
PRCD	LRAT	9606.ENSP00000467661	9606.ENSP00000337224	0	0	0	0	0	0	0	0.479	0.479
PRCD	CERKL	9606.ENSP00000467661	9606.ENSP00000341159	0	0	0	0	0	0	0	0.800	0.800
PRCD	KLHL7	9606.ENSP00000467661	9606.ENSP00000343273	0	0	0	0	0	0	0	0.690	0.690
PRCD	OFD1	9606.ENSP00000467661	9606.ENSP00000344314	0	0	0	0	0	0	0	0.400	0.400
PRCD	IMPDH1	9606.ENSP00000467661	9606.ENSP00000345096	0	0	0	0	0	0	0	0.676	0.676
PRCD	DHDDS	9606.ENSP00000467661	9606.ENSP00000353104	0	0	0	0	0	0	0	0.542	0.542
PRCD	TOPORS	9606.ENSP00000467661	9606.ENSP00000353735	0	0	0	0	0	0	0	0.703	0.703
PRCD	RD3	9606.ENSP00000467661	9606.ENSP00000355969	0	0	0	0	0.043	0	0	0.516	0.517
PRCD	SEMA4A	9606.ENSP00000467661	9606.ENSP00000357265	0	0	0	0	0	0	0	0.691	0.691
PRCD	ABCA4	9606.ENSP00000467661	9606.ENSP00000359245	0	0	0	0	0	0	0	0.715	0.715
PRCD	EYS	9606.ENSP00000467661	9606.ENSP00000359655	0	0	0	0	0	0	0	0.800	0.800
PRCD	AIPL1	9606.ENSP00000467661	9606.ENSP00000370521	0	0	0	0	0	0	0	0.400	0.400
PRCD	SPATA7	9606.ENSP00000467661	9606.ENSP00000377176	0	0	0	0	0	0	0	0.671	0.671
PRCD	RPGRIP1	9606.ENSP00000467661	9606.ENSP00000382895	0	0	0	0	0	0	0	0.553	0.553
PRCD	CNGA1	9606.ENSP00000467661	9606.ENSP00000384264	0	0	0	0	0	0	0	0.774	0.774
PRCD	FAM161A	9606.ENSP00000467661	9606.ENSP00000385158	0	0	0	0	0	0	0	0.582	0.582
PRCD	BEST1	9606.ENSP00000467661	9606.ENSP00000399709	0	0	0	0	0	0	0	0.728	0.728
PRCD	PDE6B	9606.ENSP00000467661	9606.ENSP00000420295	0	0	0	0	0	0	0	0.750	0.750
PRCD	PROM1	9606.ENSP00000467661	9606.ENSP00000426809	0	0	0	0	0	0	0	0.536	0.536
PRCD	RDH12	9606.ENSP00000467661	9606.ENSP00000449079	0	0	0	0	0	0	0	0.739	0.739
PRCD	NRL	9606.ENSP00000467661	9606.ENSP00000454062	0	0	0	0	0.042	0	0	0.685	0.685
PRCD	PRPF8	9606.ENSP00000467661	9606.ENSP00000460348	0	0	0	0	0	0	0	0.694	0.694
PRCD	CDHR1	9606.ENSP00000467661	9606.ENSP00000485478	0	0	0	0	0	0	0	0.529	0.529
PRCD	NR2E3	9606.ENSP00000467661	9606.ENSP00000482504	0	0	0	0	0	0	0	0.742	0.742
PRCD	RPGR	9606.ENSP00000467661	9606.ENSP00000495537	0	0	0	0	0	0	0	0.748	0.748
PRCD	TTC8	9606.ENSP00000467661	9606.ENSP00000482306	0	0	0	0	0	0	0	0.749	0.749
PRCD	IDH3B	9606.ENSP00000467661	9606.ENSP00000482773	0	0	0	0	0	0	0	0.781	0.781
PRKCG	GNGT1	9606.ENSP00000263431	9606.ENSP00000248572	0	0	0	0	0.058	0	0.650	0.049	0.659
PRKCG	PRPF31	9606.ENSP00000263431	9606.ENSP00000324122	0	0	0	0	0	0	0	0.584	0.584
PRKCG	CACNA1F	9606.ENSP00000263431	9606.ENSP00000365441	0	0	0	0	0.068	0	0.900	0.101	0.908
PROM1	IMPG2	9606.ENSP00000426809	9606.ENSP00000193391	0	0	0	0	0	0	0	0.557	0.557
PROM1	CRX	9606.ENSP00000426809	9606.ENSP00000221996	0	0	0	0	0	0	0	0.580	0.580
PROM1	TULP1	9606.ENSP00000426809	9606.ENSP00000229771	0	0	0	0	0.055	0	0	0.555	0.561
PROM1	GUCA1B	9606.ENSP00000426809	9606.ENSP00000230361	0	0	0	0	0.100	0	0	0.454	0.487
PROM1	PRPH2	9606.ENSP00000426809	9606.ENSP00000230381	0	0	0	0	0.053	0	0	0.666	0.670
PROM1	CNGB1	9606.ENSP00000426809	9606.ENSP00000251102	0	0	0	0	0	0	0	0.533	0.533
PROM1	GUCY2D	9606.ENSP00000426809	9606.ENSP00000254854	0	0	0	0	0.058	0	0	0.584	0.591
PROM1	PDE6A	9606.ENSP00000426809	9606.ENSP00000255266	0	0	0	0	0.060	0	0	0.559	0.568
PROM1	RPE65	9606.ENSP00000426809	9606.ENSP00000262340	0	0	0	0	0	0	0	0.507	0.507
PROM1	PITPNM3	9606.ENSP00000426809	9606.ENSP00000262483	0	0	0	0	0	0	0	0.586	0.586
PROM1	MERTK	9606.ENSP00000426809	9606.ENSP00000295408	0	0	0	0	0	0	0	0.448	0.448
PROM1	RP9	9606.ENSP00000426809	9606.ENSP00000297157	0	0	0	0	0	0	0	0.483	0.483
PROM1	CA4	9606.ENSP00000426809	9606.ENSP00000300900	0	0	0	0	0.049	0	0	0.413	0.417
PROM1	PRPF3	9606.ENSP00000426809	9606.ENSP00000315379	0	0	0	0	0	0	0	0.460	0.459
PROM1	CNGB3	9606.ENSP00000426809	9606.ENSP00000316605	0	0	0	0	0	0	0	0.593	0.593
PROM1	SNRNP200	9606.ENSP00000426809	9606.ENSP00000317123	0	0	0	0	0	0	0	0.475	0.475
PROM1	ZNF513	9606.ENSP00000426809	9606.ENSP00000318373	0	0	0	0	0	0	0	0.512	0.512
PROM1	PRPF31	9606.ENSP00000426809	9606.ENSP00000324122	0	0	0	0	0	0	0	0.507	0.507
PROM1	PDE6G	9606.ENSP00000426809	9606.ENSP00000328412	0	0	0	0	0	0	0	0.486	0.485
PROM1	PCARE	9606.ENSP00000426809	9606.ENSP00000332809	0	0	0	0	0	0	0	0.527	0.527
PROM1	FSCN2	9606.ENSP00000426809	9606.ENSP00000334665	0	0	0	0	0	0	0	0.536	0.536
PROM1	CERKL	9606.ENSP00000426809	9606.ENSP00000341159	0	0	0	0	0	0	0	0.675	0.675
PROM1	KLHL7	9606.ENSP00000426809	9606.ENSP00000343273	0	0	0	0	0	0	0	0.441	0.441
PROM1	IMPDH1	9606.ENSP00000426809	9606.ENSP00000345096	0	0	0	0	0	0	0	0.465	0.465
PROM1	TOPORS	9606.ENSP00000426809	9606.ENSP00000353735	0	0	0	0	0	0	0	0.491	0.491
PROM1	SEMA4A	9606.ENSP00000426809	9606.ENSP00000357265	0	0	0	0	0	0	0	0.627	0.627
PROM1	IMPG1	9606.ENSP00000426809	9606.ENSP00000358966	0	0	0	0	0	0	0	0.405	0.405
PROM1	ABCA4	9606.ENSP00000426809	9606.ENSP00000359245	0	0	0	0	0.088	0	0	0.794	0.804
PROM1	EYS	9606.ENSP00000426809	9606.ENSP00000359655	0	0	0	0	0	0.051	0	0.591	0.596
PROM1	AIPL1	9606.ENSP00000426809	9606.ENSP00000370521	0	0	0	0	0	0	0	0.622	0.622
PROM1	RPGRIP1	9606.ENSP00000426809	9606.ENSP00000382895	0	0	0	0	0	0	0	0.520	0.520
PROM1	CNGA1	9606.ENSP00000426809	9606.ENSP00000384264	0	0	0	0	0.049	0	0	0.621	0.624
PROM1	BEST1	9606.ENSP00000426809	9606.ENSP00000399709	0	0	0	0	0	0	0	0.537	0.537
PROM1	PDE6B	9606.ENSP00000426809	9606.ENSP00000420295	0	0	0	0	0.060	0	0	0.535	0.544
PROM1	PRPF8	9606.ENSP00000426809	9606.ENSP00000460348	0	0	0	0	0	0	0	0.482	0.482
PROM1	IDH3B	9606.ENSP00000426809	9606.ENSP00000482773	0	0	0	0	0	0	0	0.490	0.489
PROM1	NR2E3	9606.ENSP00000426809	9606.ENSP00000482504	0	0	0	0	0	0	0	0.493	0.493
PROM1	RAX2	9606.ENSP00000426809	9606.ENSP00000450456	0	0	0	0	0	0	0	0.520	0.520
PROM1	RPGR	9606.ENSP00000426809	9606.ENSP00000495537	0	0	0	0	0.044	0	0	0.535	0.536
PROM1	PRCD	9606.ENSP00000426809	9606.ENSP00000467661	0	0	0	0	0	0	0	0.536	0.536
PROM1	RDH12	9606.ENSP00000426809	9606.ENSP00000449079	0	0	0	0	0	0	0	0.557	0.557
PROM1	CDHR1	9606.ENSP00000426809	9606.ENSP00000485478	0	0	0	0	0.042	0.292	0	0.887	0.917
PROS1	TULP1	9606.ENSP00000377783	9606.ENSP00000229771	0	0	0	0	0	0	0	0.662	0.662
PROS1	MERTK	9606.ENSP00000377783	9606.ENSP00000295408	0	0	0	0	0.049	0	0.700	0.997	0.999
PRPF3	IMPG2	9606.ENSP00000315379	9606.ENSP00000193391	0	0	0	0	0	0	0	0.722	0.722
PRPF3	CRX	9606.ENSP00000315379	9606.ENSP00000221996	0	0	0	0	0	0	0	0.681	0.681
PRPF3	TULP1	9606.ENSP00000315379	9606.ENSP00000229771	0	0	0	0	0	0	0	0.685	0.685
PRPF3	GUCA1B	9606.ENSP00000315379	9606.ENSP00000230361	0	0	0	0	0.042	0	0	0.697	0.698
PRPF3	PRPH2	9606.ENSP00000315379	9606.ENSP00000230381	0	0	0	0	0	0	0	0.704	0.704
PRPF3	CNGB1	9606.ENSP00000315379	9606.ENSP00000251102	0	0	0	0	0.119	0	0	0.687	0.712
PRPF3	GNAT2	9606.ENSP00000315379	9606.ENSP00000251337	0	0	0	0	0.047	0	0	0.615	0.617
PRPF3	PDE6A	9606.ENSP00000315379	9606.ENSP00000255266	0	0	0	0	0	0	0	0.691	0.691
PRPF3	RPE65	9606.ENSP00000315379	9606.ENSP00000262340	0	0	0	0	0	0	0	0.682	0.682
PRPF3	PRPF6	9606.ENSP00000315379	9606.ENSP00000266079	0	0	0	0	0.203	0.997	0.900	0.987	0.999
PRPF3	RLBP1	9606.ENSP00000315379	9606.ENSP00000268125	0	0	0	0	0	0	0	0.435	0.435
PRPF3	DHX38	9606.ENSP00000315379	9606.ENSP00000268482	0	0	0	0	0.259	0.126	0	0.689	0.781
PRPF3	ROM1	9606.ENSP00000315379	9606.ENSP00000278833	0	0	0	0	0	0	0	0.711	0.711
PRPF3	C8orf37	9606.ENSP00000315379	9606.ENSP00000286688	0	0	0	0	0	0	0	0.400	0.400
PRPF3	MERTK	9606.ENSP00000315379	9606.ENSP00000295408	0	0	0	0	0.076	0.071	0	0.600	0.626
PRPF3	RHO	9606.ENSP00000315379	9606.ENSP00000296271	0	0	0	0	0	0	0	0.431	0.431
PRPF3	RP9	9606.ENSP00000315379	9606.ENSP00000297157	0	0	0	0	0.054	0	0	0.891	0.892
PRPF3	CA4	9606.ENSP00000315379	9606.ENSP00000300900	0	0	0	0	0	0	0	0.668	0.668
PRPF3	USH2A	9606.ENSP00000315379	9606.ENSP00000305941	0	0	0	0	0	0.045	0	0.453	0.455
PRPF3	LRAT	9606.ENSP00000315379	9606.ENSP00000337224	0	0	0	0	0	0	0	0.411	0.411
PRPF3	CLRN1	9606.ENSP00000315379	9606.ENSP00000329158	0	0	0	0	0	0	0	0.419	0.418
PRPF3	SPATA7	9606.ENSP00000315379	9606.ENSP00000377176	0	0	0	0	0	0	0	0.443	0.443
PRPF3	FAM161A	9606.ENSP00000315379	9606.ENSP00000385158	0	0	0	0	0	0	0	0.447	0.447
PRPF3	PROM1	9606.ENSP00000315379	9606.ENSP00000426809	0	0	0	0	0	0	0	0.460	0.459
PRPF3	DHDDS	9606.ENSP00000315379	9606.ENSP00000353104	0	0	0	0	0.074	0	0	0.446	0.465
PRPF3	PDE6B	9606.ENSP00000315379	9606.ENSP00000420295	0	0	0	0	0	0	0	0.568	0.568
PRPF3	TTC8	9606.ENSP00000315379	9606.ENSP00000482306	0	0	0	0	0.054	0	0	0.597	0.602
PRPF3	ABCA4	9606.ENSP00000315379	9606.ENSP00000359245	0	0	0	0	0	0.058	0	0.638	0.644
PRPF3	BEST1	9606.ENSP00000315379	9606.ENSP00000399709	0	0	0	0	0	0	0	0.664	0.664
PRPF3	CNGA1	9606.ENSP00000315379	9606.ENSP00000384264	0	0	0	0	0	0	0	0.667	0.667
PRPF3	PDE6G	9606.ENSP00000315379	9606.ENSP00000328412	0	0	0	0	0	0	0	0.674	0.674
PRPF3	IDH3B	9606.ENSP00000315379	9606.ENSP00000482773	0	0	0	0	0.080	0	0	0.669	0.682
PRPF3	PRCD	9606.ENSP00000315379	9606.ENSP00000467661	0	0	0	0	0	0	0	0.700	0.700
PRPF3	RDH12	9606.ENSP00000315379	9606.ENSP00000449079	0	0	0	0	0	0	0	0.706	0.706
PRPF3	PCARE	9606.ENSP00000315379	9606.ENSP00000332809	0	0	0	0	0	0	0	0.708	0.708
PRPF3	NR2E3	9606.ENSP00000315379	9606.ENSP00000482504	0	0	0	0	0	0	0	0.718	0.718
PRPF3	EYS	9606.ENSP00000315379	9606.ENSP00000359655	0	0	0	0	0	0.045	0	0.724	0.725
PRPF3	KLHL7	9606.ENSP00000315379	9606.ENSP00000343273	0	0	0	0	0.049	0	0	0.723	0.725
PRPF3	NRL	9606.ENSP00000315379	9606.ENSP00000454062	0	0	0	0	0	0	0	0.726	0.726
PRPF3	RPGR	9606.ENSP00000315379	9606.ENSP00000495537	0	0	0	0	0.071	0	0	0.724	0.732
PRPF3	ZNF513	9606.ENSP00000315379	9606.ENSP00000318373	0	0	0	0	0.058	0	0	0.745	0.749
PRPF3	SEMA4A	9606.ENSP00000315379	9606.ENSP00000357265	0	0	0	0	0	0	0	0.787	0.787
PRPF3	IMPDH1	9606.ENSP00000315379	9606.ENSP00000345096	0	0	0	0	0.044	0	0	0.790	0.790
PRPF3	CERKL	9606.ENSP00000315379	9606.ENSP00000341159	0	0	0	0	0.086	0	0	0.781	0.791
PRPF3	TOPORS	9606.ENSP00000315379	9606.ENSP00000353735	0	0	0	0	0.091	0	0	0.795	0.806
PRPF3	FSCN2	9606.ENSP00000315379	9606.ENSP00000334665	0	0	0	0	0	0	0	0.811	0.811
PRPF3	CWC27	9606.ENSP00000315379	9606.ENSP00000370460	0	0	0	0	0.127	0	0.900	0.455	0.948
PRPF3	PRPF31	9606.ENSP00000315379	9606.ENSP00000324122	0	0	0	0	0.157	0.998	0.900	0.992	0.999
PRPF3	PRPF4	9606.ENSP00000315379	9606.ENSP00000363313	0	0	0	0	0.660	0.999	0.900	0.996	0.999
PRPF3	SNRNP200	9606.ENSP00000315379	9606.ENSP00000317123	0	0	0	0	0.129	0.994	0.900	0.958	0.999
PRPF3	PRPF8	9606.ENSP00000315379	9606.ENSP00000460348	0	0	0	0	0.156	0.997	0.900	0.989	0.999
PRPF31	IMPG2	9606.ENSP00000324122	9606.ENSP00000193391	0	0	0	0	0	0	0	0.707	0.707
PRPF31	CRX	9606.ENSP00000324122	9606.ENSP00000221996	0	0	0	0	0	0	0	0.727	0.727
PRPF31	RCVRN	9606.ENSP00000324122	9606.ENSP00000226193	0	0	0	0	0	0	0	0.418	0.418
PRPF31	TULP1	9606.ENSP00000324122	9606.ENSP00000229771	0	0	0	0	0	0	0	0.742	0.742
PRPF31	GUCA1B	9606.ENSP00000324122	9606.ENSP00000230361	0	0	0	0	0	0	0	0.692	0.692
PRPF31	PRPH2	9606.ENSP00000324122	9606.ENSP00000230381	0	0	0	0	0	0	0	0.800	0.800
PRPF31	BBS9	9606.ENSP00000324122	9606.ENSP00000242067	0	0	0	0	0	0	0	0.436	0.436
PRPF31	CNGB1	9606.ENSP00000324122	9606.ENSP00000251102	0	0	0	0	0	0	0	0.745	0.745
PRPF31	GUCY2D	9606.ENSP00000324122	9606.ENSP00000254854	0	0	0	0	0	0	0	0.507	0.507
PRPF31	PDE6A	9606.ENSP00000324122	9606.ENSP00000255266	0	0	0	0	0	0	0	0.751	0.751
PRPF31	RPE65	9606.ENSP00000324122	9606.ENSP00000262340	0	0	0	0	0	0	0	0.747	0.747
PRPF31	PRKCG	9606.ENSP00000324122	9606.ENSP00000263431	0	0	0	0	0	0	0	0.584	0.584
PRPF31	PRPF6	9606.ENSP00000324122	9606.ENSP00000266079	0	0	0	0	0.178	0.999	0.900	0.996	0.999
PRPF31	RLBP1	9606.ENSP00000324122	9606.ENSP00000268125	0	0	0	0	0	0	0	0.480	0.480
PRPF31	DHX38	9606.ENSP00000324122	9606.ENSP00000268482	0	0	0	0	0.148	0.125	0	0.649	0.715
PRPF31	ROM1	9606.ENSP00000324122	9606.ENSP00000278833	0	0	0	0	0	0	0	0.754	0.754
PRPF31	C8orf37	9606.ENSP00000324122	9606.ENSP00000286688	0	0	0	0	0	0	0	0.418	0.418
PRPF31	BBS5	9606.ENSP00000324122	9606.ENSP00000295240	0	0	0	0	0	0	0	0.435	0.435
PRPF31	MERTK	9606.ENSP00000324122	9606.ENSP00000295408	0	0	0	0	0	0	0	0.618	0.618
PRPF31	RHO	9606.ENSP00000324122	9606.ENSP00000296271	0	0	0	0	0	0	0	0.512	0.512
PRPF31	RP9	9606.ENSP00000324122	9606.ENSP00000297157	0	0	0	0	0.120	0	0	0.896	0.905
PRPF31	CA4	9606.ENSP00000324122	9606.ENSP00000300900	0	0	0	0	0.079	0	0	0.686	0.698
PRPF31	USH2A	9606.ENSP00000324122	9606.ENSP00000305941	0	0	0	0	0	0	0	0.694	0.694
PRPF31	PRPF3	9606.ENSP00000324122	9606.ENSP00000315379	0	0	0	0	0.157	0.998	0.900	0.992	0.999
PRPF31	SNRNP200	9606.ENSP00000324122	9606.ENSP00000317123	0	0	0	0	0.065	0.995	0.900	0.954	0.999
PRPF31	BBS1	9606.ENSP00000324122	9606.ENSP00000317469	0	0	0	0	0.048	0	0	0.425	0.429
PRPF31	ZNF513	9606.ENSP00000324122	9606.ENSP00000318373	0	0	0	0	0.049	0.071	0	0.742	0.752
PRPF31	CYP4V2	9606.ENSP00000324122	9606.ENSP00000368079	0	0	0	0	0	0	0	0.432	0.432
PRPF31	LRAT	9606.ENSP00000324122	9606.ENSP00000337224	0	0	0	0	0	0	0	0.445	0.445
PRPF31	OFD1	9606.ENSP00000324122	9606.ENSP00000344314	0	0	0	0	0.043	0	0	0.445	0.446
PRPF31	LCA5	9606.ENSP00000324122	9606.ENSP00000376686	0	0	0	0	0	0	0	0.447	0.447
